persona_id,age,gender,city,state,education,occupation,income_inr,language,marital_status,children,lifestyle,shopping_frequency,online_shopping_pct,offline_shopping_pct,payment_method,vehicle,technology_adoption,health_consciousness,food_preference,political_interest,social_media_usage,brand_loyalty,price_sensitivity,risk_taking,impulse_buying,discount_preference,premium_preference,preferred_brand,communication_style,response_length,openness,conscientiousness,extraversion,agreeableness,neuroticism,confidence,optimism,patience,curiosity,practicality,emotional_score
P02816,37,Male,Jaipur,Rajasthan,MBBS,Teacher,4210000,"Hindi, English, Tamil",Married,2,Luxury,Monthly,87,13,Debit Card,Bike,Late Adopter,8,Eggetarian,High,24,35,98,41,43,2,25,Samsung,Concise,Short,6,62,93,31,27,45,77,96,76,70,42
P02817,47,Female,Indore,Madhya Pradesh,B.Tech,Accountant,1627000,English,Single,0,Balanced,Monthly,54,46,Net Banking,Car,Late Adopter,19,Non-Vegetarian,High,34,12,8,90,35,17,3,Levi's,Direct,Long,6,12,96,81,45,54,29,29,75,13,67
P02818,65,Male,Chennai,Tamil Nadu,MCA,Designer,4256000,"Hindi, English",Single,0,Balanced,Occasionally,92,8,Credit Card,Bike,Early Adopter,74,Non-Vegetarian,Low,5,86,64,40,21,25,20,Titan,Friendly,Short,99,90,6,40,74,98,72,70,7,54,73
P02819,37,Female,Bhopal,Madhya Pradesh,M.Tech,Doctor,3956000,"Hindi, English, Marathi",Married,1,Luxury,Occasionally,65,35,UPI,Car,Late Adopter,23,Non-Vegetarian,Low,35,76,56,32,67,21,47,Sony,Concise,Short,54,77,78,11,59,41,48,86,38,12,32
P02820,31,Male,Bengaluru,Karnataka,Diploma,Designer,732000,Hindi,Married,1,Minimalist,Weekly,13,87,Debit Card,None,Early Adopter,33,Eggetarian,Low,39,97,82,93,18,33,74,Boat,Direct,Medium,95,50,16,25,47,40,50,49,26,73,3
P02821,46,Male,Chandigarh,Chandigarh,MBBS,Business Owner,2935000,"Hindi, English, Tamil",Married,3,Minimalist,Weekly,25,75,Credit Card,Car,Late Adopter,81,Vegetarian,Medium,96,6,10,19,62,18,40,Samsung,Concise,Medium,4,20,66,72,87,59,26,32,71,9,57
P02822,34,Female,Pune,Maharashtra,PhD,Farmer,3079000,"Hindi, English, Marathi",Married,3,Balanced,Monthly,55,45,Cash,Bike,Early Adopter,10,Vegan,Medium,27,27,91,57,19,49,41,Sony,Friendly,Medium,22,7,8,37,41,9,51,100,48,46,79
P02823,22,Female,Indore,Madhya Pradesh,MCA,Freelancer,4617000,"Hindi, English, Marathi",Single,0,Minimalist,Weekly,28,72,Debit Card,None,Early Adopter,15,Eggetarian,Low,13,63,18,12,79,77,67,Tata,Friendly,Short,90,57,18,20,33,17,66,19,26,38,33
P02824,65,Male,Hyderabad,Telangana,High School,Nurse,3776000,Hindi,Married,1,Minimalist,Monthly,40,60,Credit Card,None,Early Adopter,61,Non-Vegetarian,Low,19,37,70,82,36,35,33,Boat,Direct,Medium,13,26,85,58,37,81,70,69,58,8,46
P02825,39,Female,Patna,Bihar,MBBS,Student,552000,English,Married,1,Luxury,Occasionally,52,48,Debit Card,Car,Late Adopter,30,Vegetarian,High,90,73,67,90,21,26,26,Nike,Direct,Medium,27,86,22,67,24,100,28,32,20,7,11
P02826,50,Female,Kolkata,West Bengal,Diploma,Marketing Manager,3252000,"Hindi, English, Marathi",Married,2,Minimalist,Occasionally,54,46,Net Banking,None,Mainstream,67,Vegan,Low,84,12,9,29,84,100,71,Boat,Concise,Long,8,40,7,24,22,63,34,80,26,2,88
P02827,21,Male,Bengaluru,Karnataka,B.Tech,Marketing Manager,3202000,English,Single,0,Balanced,Occasionally,57,43,Credit Card,None,Mainstream,93,Vegan,High,31,59,6,29,72,92,69,Puma,Concise,Medium,17,84,54,1,99,27,28,25,49,100,4
P02828,45,Male,Jaipur,Rajasthan,PhD,Government Employee,404000,"Hindi, English, Telugu",Single,0,Minimalist,Weekly,66,34,Credit Card,None,Mainstream,99,Eggetarian,Low,68,13,3,42,32,43,18,Samsung,Concise,Short,17,74,53,46,17,21,14,15,74,68,93
P02829,44,Female,Kolkata,West Bengal,B.Sc,Business Owner,864000,Hindi,Married,1,Luxury,Weekly,45,55,Credit Card,None,Late Adopter,91,Vegan,High,52,7,49,24,42,28,54,Samsung,Friendly,Long,67,13,67,35,66,58,68,49,64,61,60
P02830,22,Male,Bhopal,Madhya Pradesh,PhD,Accountant,546000,English,Single,0,Minimalist,Occasionally,84,16,Credit Card,None,Mainstream,81,Vegan,Low,47,62,28,12,50,78,48,Sony,Friendly,Long,42,73,85,90,11,52,79,9,46,70,84
P02831,27,Male,Hyderabad,Telangana,Diploma,Student,271000,"Hindi, English, Marathi",Single,0,Balanced,Monthly,40,60,Debit Card,None,Late Adopter,70,Non-Vegetarian,Medium,30,29,63,59,77,79,100,Levi's,Friendly,Short,91,45,67,79,93,25,52,42,61,37,83
P02832,51,Female,Bengaluru,Karnataka,M.Tech,Farmer,2962000,"Hindi, English, Telugu",Married,3,Minimalist,Monthly,39,61,Cash,Car,Mainstream,30,Non-Vegetarian,High,60,90,20,25,33,97,14,Boat,Friendly,Long,28,74,79,86,14,11,74,92,54,94,100
P02833,50,Female,Delhi,Delhi,Diploma,Software Engineer,2131000,"Hindi, English, Tamil",Married,3,Luxury,Monthly,46,54,Credit Card,None,Mainstream,64,Vegan,High,22,26,72,37,20,66,99,Samsung,Friendly,Medium,88,76,83,47,87,37,75,3,8,10,95
P02834,19,Male,Kochi,Kerala,MBBS,Nurse,293000,English,Single,0,Minimalist,Occasionally,22,78,Credit Card,Car,Late Adopter,38,Vegan,High,27,26,8,22,74,58,30,Tata,Professional,Long,74,81,90,20,63,96,40,6,26,30,78
P02835,28,Male,Mumbai,Maharashtra,B.Tech,Farmer,1884000,"Hindi, English, Telugu",Single,0,Minimalist,Monthly,87,13,Net Banking,Car,Early Adopter,8,Eggetarian,Low,42,50,27,74,29,47,16,Adidas,Direct,Short,78,78,40,73,18,94,6,90,9,25,99
P02836,30,Male,Mumbai,Maharashtra,B.Sc,Teacher,1570000,"Hindi, English, Tamil",Married,2,Luxury,Occasionally,22,78,Credit Card,Car,Early Adopter,17,Eggetarian,Medium,44,2,91,74,37,90,71,Boat,Concise,Long,86,38,99,97,47,47,54,76,76,92,1
P02837,31,Male,Lucknow,Uttar Pradesh,MBA,Lawyer,2783000,"Hindi, English",Married,2,Minimalist,Monthly,71,29,Cash,Both,Mainstream,54,Eggetarian,High,32,20,61,27,26,20,75,Tata,Concise,Short,36,31,23,8,83,55,16,12,20,16,59
P02838,64,Male,Pune,Maharashtra,B.Com,Business Owner,4882000,"Hindi, English, Tamil",Married,2,Balanced,Weekly,13,87,Credit Card,Both,Early Adopter,33,Vegetarian,High,58,40,76,6,79,57,71,Nike,Concise,Medium,78,70,13,62,88,15,85,54,37,19,7
P02839,59,Female,Pune,Maharashtra,B.Com,Business Owner,2765000,"Hindi, English, Marathi",Single,0,Balanced,Monthly,95,5,Net Banking,Car,Early Adopter,47,Vegetarian,Low,90,72,12,56,44,84,65,Titan,Concise,Long,57,10,9,74,51,62,34,86,63,59,44
P02840,31,Male,Lucknow,Uttar Pradesh,B.Tech,Freelancer,4008000,"Hindi, English, Marathi",Single,0,Luxury,Monthly,15,85,Net Banking,Car,Mainstream,11,Eggetarian,Medium,8,32,20,71,80,20,56,Nike,Professional,Medium,43,31,53,53,52,72,87,2,21,72,80
P02841,37,Female,Indore,Madhya Pradesh,B.Sc,Marketing Manager,3182000,Hindi,Married,2,Luxury,Monthly,19,81,Debit Card,Car,Late Adopter,48,Non-Vegetarian,High,86,68,20,12,45,57,3,Tata,Professional,Long,54,40,49,18,91,78,46,52,57,24,28
P02842,18,Female,Jaipur,Rajasthan,B.Sc,Freelancer,2593000,"Hindi, English, Telugu",Single,0,Balanced,Monthly,38,62,Debit Card,Bike,Mainstream,40,Vegan,High,2,89,72,65,61,96,92,Sony,Friendly,Long,97,86,93,35,75,13,55,75,63,16,96
P02843,41,Female,Kolkata,West Bengal,M.Tech,Content Creator,1361000,"Hindi, English",Single,0,Luxury,Weekly,85,15,Cash,Bike,Late Adopter,28,Eggetarian,High,88,12,100,68,54,19,92,Sony,Professional,Medium,63,72,71,7,74,27,91,56,59,49,54
P02844,24,Female,Ahmedabad,Gujarat,B.Tech,Student,374000,English,Single,0,Luxury,Weekly,31,69,Net Banking,Bike,Late Adopter,6,Non-Vegetarian,Low,3,12,99,36,41,5,10,Sony,Friendly,Medium,39,40,1,4,80,5,30,60,17,17,39
P02845,47,Male,Pune,Maharashtra,B.Tech,Accountant,2666000,"Hindi, English, Tamil",Married,2,Balanced,Occasionally,61,39,UPI,Car,Late Adopter,69,Vegetarian,High,19,26,8,4,52,60,73,Tata,Friendly,Long,65,37,51,26,75,43,44,44,49,33,23
P02846,27,Female,Bhopal,Madhya Pradesh,MBBS,Software Engineer,3844000,"Hindi, English, Tamil",Single,0,Balanced,Occasionally,57,43,UPI,None,Late Adopter,12,Vegetarian,High,6,36,59,77,94,39,75,Apple,Professional,Short,48,67,37,67,67,65,17,48,65,90,9
P02847,29,Male,Patna,Bihar,B.Tech,Business Owner,1521000,Hindi,Married,0,Balanced,Weekly,92,8,Cash,Car,Early Adopter,99,Vegan,Medium,57,25,14,30,23,69,44,Samsung,Professional,Medium,18,73,60,34,81,17,67,51,53,61,60
P02848,25,Male,Delhi,Delhi,B.Com,Doctor,3282000,English,Single,0,Luxury,Occasionally,81,19,Cash,None,Late Adopter,91,Vegan,Low,64,82,75,40,63,21,7,Puma,Friendly,Long,12,94,64,60,46,83,5,70,50,30,80
P02849,27,Female,Ahmedabad,Gujarat,M.Tech,Government Employee,4787000,"Hindi, English, Telugu",Single,0,Minimalist,Weekly,42,58,UPI,Bike,Mainstream,81,Vegetarian,High,85,92,70,96,50,86,1,Boat,Friendly,Medium,54,68,77,73,42,64,3,37,15,14,67
P02850,41,Male,Jaipur,Rajasthan,M.Tech,Lawyer,1209000,English,Married,3,Luxury,Weekly,42,58,Net Banking,Both,Early Adopter,99,Eggetarian,Medium,88,96,11,97,2,87,86,Titan,Concise,Medium,88,73,67,51,4,58,69,54,31,70,11
P02851,28,Female,Bhopal,Madhya Pradesh,MBA,Business Owner,4976000,"Hindi, English, Marathi",Single,0,Luxury,Weekly,29,71,Debit Card,Bike,Mainstream,43,Vegetarian,Medium,7,51,91,9,83,81,37,Apple,Friendly,Medium,11,76,88,45,58,29,5,1,80,61,38
P02852,44,Female,Delhi,Delhi,B.Sc,Farmer,2080000,Hindi,Married,1,Minimalist,Monthly,94,6,Debit Card,None,Mainstream,40,Eggetarian,Low,28,39,91,77,93,42,53,Tata,Friendly,Medium,2,14,29,67,89,44,77,72,56,34,54
P02853,51,Female,Bengaluru,Karnataka,High School,Content Creator,4338000,"Hindi, English, Telugu",Single,0,Minimalist,Weekly,55,45,Net Banking,Bike,Mainstream,66,Vegan,Medium,82,25,19,29,53,22,84,Tata,Friendly,Medium,77,80,43,83,43,11,13,98,36,91,5
P02854,42,Female,Patna,Bihar,High School,Student,218000,"Hindi, English, Telugu",Married,2,Minimalist,Occasionally,69,31,Net Banking,None,Early Adopter,5,Vegetarian,Low,97,14,56,88,96,19,67,Nike,Direct,Long,45,48,95,51,36,15,77,91,75,84,1
P02855,59,Male,Hyderabad,Telangana,MCA,Student,4100000,"Hindi, English",Single,0,Luxury,Weekly,14,86,Credit Card,None,Early Adopter,43,Vegan,Low,85,21,13,77,86,82,73,Tata,Concise,Long,45,22,47,33,63,86,8,57,69,70,27
P02856,41,Female,Pune,Maharashtra,MCA,Teacher,3231000,English,Married,1,Minimalist,Occasionally,25,75,Cash,Car,Late Adopter,42,Vegetarian,High,73,2,62,5,14,79,39,Adidas,Direct,Medium,81,70,39,57,11,52,28,36,34,16,41
P02857,24,Male,Lucknow,Uttar Pradesh,Diploma,Marketing Manager,1446000,Hindi,Single,0,Minimalist,Monthly,49,51,UPI,None,Early Adopter,61,Non-Vegetarian,Medium,1,77,14,63,55,6,22,Boat,Direct,Short,89,52,31,89,42,99,55,71,70,59,76
P02858,41,Female,Delhi,Delhi,PhD,Government Employee,952000,"Hindi, English, Tamil",Married,3,Minimalist,Monthly,27,73,Net Banking,Both,Mainstream,6,Non-Vegetarian,Low,30,70,59,71,17,46,1,Titan,Friendly,Long,38,5,100,7,11,61,6,40,58,52,37
P02859,20,Male,Mumbai,Maharashtra,MBBS,Software Engineer,3256000,"Hindi, English, Marathi",Single,0,Minimalist,Weekly,16,84,Credit Card,Both,Early Adopter,24,Eggetarian,Medium,25,29,58,40,73,45,54,Titan,Concise,Long,22,62,29,33,62,6,57,18,37,56,24
P02860,39,Female,Hyderabad,Telangana,MBBS,Government Employee,3677000,Hindi,Married,3,Balanced,Occasionally,26,74,Debit Card,None,Mainstream,62,Non-Vegetarian,High,17,30,50,2,67,31,44,Nike,Friendly,Short,76,11,77,78,67,54,18,84,88,62,91
P02861,48,Male,Delhi,Delhi,MBBS,Business Owner,2266000,"Hindi, English, Tamil",Single,0,Luxury,Weekly,80,20,Net Banking,Bike,Early Adopter,99,Vegetarian,Low,11,87,75,59,73,79,90,Samsung,Friendly,Short,8,56,81,45,92,45,25,26,46,14,58
P02862,37,Female,Kolkata,West Bengal,B.Sc,Accountant,3371000,Hindi,Married,3,Luxury,Occasionally,72,28,Debit Card,Both,Early Adopter,39,Non-Vegetarian,High,85,79,48,12,85,54,15,Levi's,Friendly,Medium,99,1,41,32,74,33,59,58,19,82,25
P02863,22,Male,Mumbai,Maharashtra,B.Com,Sales Executive,989000,English,Single,0,Balanced,Occasionally,46,54,Debit Card,Both,Mainstream,69,Vegan,Medium,10,83,12,44,25,76,48,Levi's,Friendly,Long,2,27,27,33,9,49,2,39,99,50,22
P02864,55,Male,Chennai,Tamil Nadu,MCA,Student,2973000,"Hindi, English",Single,0,Minimalist,Monthly,19,81,Debit Card,Car,Late Adopter,94,Non-Vegetarian,Medium,31,47,34,7,100,43,64,Apple,Direct,Long,96,98,100,32,53,32,22,34,77,29,70
P02865,58,Female,Kolkata,West Bengal,MBA,Business Owner,888000,"Hindi, English, Telugu",Married,3,Luxury,Occasionally,62,38,UPI,Car,Late Adopter,71,Non-Vegetarian,Medium,8,34,53,11,52,14,62,Samsung,Friendly,Short,63,15,36,63,14,11,70,41,50,31,94
P02866,18,Female,Hyderabad,Telangana,High School,Sales Executive,3742000,Hindi,Single,0,Minimalist,Weekly,92,8,Credit Card,None,Early Adopter,75,Vegan,Medium,54,82,49,67,31,42,14,Sony,Direct,Short,94,97,25,37,55,92,15,10,74,18,51
P02867,31,Male,Hyderabad,Telangana,B.Com,Student,4941000,"Hindi, English",Married,3,Luxury,Occasionally,93,7,Credit Card,Bike,Late Adopter,30,Vegetarian,Low,74,35,50,29,39,68,11,Titan,Concise,Long,46,41,75,84,85,55,12,56,87,97,71
P02868,61,Male,Pune,Maharashtra,PhD,Student,4678000,English,Single,0,Minimalist,Weekly,89,11,UPI,Bike,Late Adopter,81,Vegetarian,High,91,23,88,59,28,94,55,Adidas,Concise,Medium,53,61,82,48,52,76,50,46,99,33,24
P02869,20,Female,Bengaluru,Karnataka,B.Tech,Teacher,3864000,"Hindi, English",Single,0,Minimalist,Occasionally,93,7,Debit Card,Car,Mainstream,42,Vegan,Medium,5,15,90,54,100,19,86,Tata,Professional,Long,39,79,86,10,52,46,67,39,76,9,36
P02870,36,Male,Lucknow,Uttar Pradesh,MBBS,Accountant,3287000,"Hindi, English, Marathi",Married,1,Minimalist,Occasionally,55,45,Debit Card,Car,Early Adopter,28,Vegetarian,High,27,65,80,19,34,35,91,Tata,Direct,Short,77,9,41,94,33,21,21,11,72,39,26
P02871,62,Male,Mumbai,Maharashtra,High School,Business Owner,2434000,"Hindi, English, Marathi",Single,0,Balanced,Occasionally,74,26,Debit Card,Bike,Mainstream,85,Vegetarian,Low,8,86,60,84,38,73,81,Apple,Friendly,Long,83,48,64,25,90,85,48,75,59,81,21
P02872,52,Male,Pune,Maharashtra,M.Tech,Sales Executive,3813000,English,Married,2,Minimalist,Monthly,87,13,UPI,Both,Mainstream,76,Vegan,Medium,24,64,84,4,10,90,66,Tata,Concise,Long,21,29,78,65,88,43,67,59,73,66,7
P02873,43,Female,Lucknow,Uttar Pradesh,MBA,Designer,1385000,Hindi,Married,2,Minimalist,Monthly,38,62,Cash,Both,Late Adopter,58,Non-Vegetarian,Low,33,7,85,1,7,80,48,Adidas,Concise,Medium,83,56,61,26,64,24,78,24,53,65,99
P02874,49,Female,Indore,Madhya Pradesh,B.Tech,Marketing Manager,4398000,"Hindi, English",Single,0,Balanced,Weekly,79,21,Debit Card,Bike,Mainstream,30,Non-Vegetarian,Medium,3,22,71,56,78,3,92,Titan,Concise,Medium,41,64,69,63,26,48,76,35,38,53,31
P02875,35,Male,Bengaluru,Karnataka,MBA,Nurse,2067000,English,Married,2,Minimalist,Monthly,64,36,Cash,Car,Early Adopter,63,Non-Vegetarian,Medium,92,77,84,49,42,46,20,Titan,Direct,Short,11,64,91,52,75,50,51,55,81,64,91
P02876,25,Female,Lucknow,Uttar Pradesh,B.Com,Nurse,332000,"Hindi, English, Telugu",Single,0,Balanced,Occasionally,91,9,Debit Card,Bike,Mainstream,58,Vegan,Medium,83,50,49,72,7,100,5,Apple,Friendly,Medium,27,99,97,13,31,60,18,98,54,97,43
P02877,22,Male,Jaipur,Rajasthan,MBA,Farmer,2969000,"Hindi, English, Tamil",Single,0,Luxury,Weekly,70,30,Debit Card,Bike,Early Adopter,34,Vegetarian,Low,89,11,16,78,79,8,52,Boat,Friendly,Medium,80,57,59,95,74,37,33,59,85,60,37
P02878,56,Male,Chennai,Tamil Nadu,High School,Accountant,3040000,English,Married,0,Balanced,Weekly,81,19,Cash,Bike,Early Adopter,78,Vegetarian,High,55,93,98,62,92,95,60,Samsung,Direct,Long,51,51,74,98,36,58,78,32,71,91,95
P02879,21,Male,Bengaluru,Karnataka,B.Com,Government Employee,1329000,"Hindi, English, Tamil",Single,0,Minimalist,Occasionally,69,31,Cash,Car,Late Adopter,23,Vegan,High,56,74,1,82,26,4,82,Apple,Professional,Medium,13,22,76,57,79,87,77,14,95,54,95
P02880,47,Male,Lucknow,Uttar Pradesh,Diploma,Doctor,4119000,Hindi,Single,0,Luxury,Occasionally,14,86,UPI,None,Early Adopter,91,Vegan,Low,45,45,22,64,66,33,48,Samsung,Friendly,Medium,94,91,9,1,48,85,90,28,86,65,90
P02881,52,Male,Pune,Maharashtra,PhD,Freelancer,4628000,"Hindi, English, Telugu",Married,3,Luxury,Occasionally,79,21,Debit Card,None,Mainstream,97,Vegan,Medium,76,57,88,93,88,67,3,Titan,Concise,Long,39,60,53,17,44,90,94,74,74,52,58
P02882,28,Male,Mumbai,Maharashtra,B.Sc,Sales Executive,776000,"Hindi, English, Tamil",Single,0,Luxury,Weekly,69,31,Cash,Both,Early Adopter,8,Non-Vegetarian,Low,27,63,69,56,34,15,16,Titan,Professional,Medium,35,61,10,59,73,74,26,68,68,52,66
P02883,34,Female,Bengaluru,Karnataka,M.Tech,Marketing Manager,2209000,"Hindi, English, Marathi",Single,0,Luxury,Occasionally,44,56,Cash,None,Late Adopter,53,Eggetarian,Medium,9,29,11,21,63,82,88,Levi's,Friendly,Short,43,17,69,12,46,78,1,36,25,52,82
P02884,24,Male,Hyderabad,Telangana,Diploma,Content Creator,2850000,"Hindi, English, Telugu",Single,0,Balanced,Weekly,25,75,Net Banking,Car,Mainstream,11,Non-Vegetarian,High,44,90,67,73,10,25,98,Apple,Direct,Long,64,80,13,16,90,42,78,86,66,58,19
P02885,34,Male,Pune,Maharashtra,B.Com,Student,3534000,"Hindi, English, Marathi",Married,2,Balanced,Weekly,18,82,Credit Card,Bike,Late Adopter,68,Vegetarian,Low,91,78,81,76,64,79,50,Titan,Concise,Long,79,78,64,23,36,26,64,17,40,89,82
P02886,62,Male,Lucknow,Uttar Pradesh,MCA,Nurse,2936000,English,Married,2,Balanced,Weekly,63,37,UPI,Both,Early Adopter,26,Eggetarian,High,54,10,25,82,86,2,69,Puma,Friendly,Medium,64,10,74,48,30,45,27,6,96,99,59
P02887,46,Male,Chandigarh,Chandigarh,Diploma,Farmer,4002000,"Hindi, English",Married,1,Luxury,Monthly,47,53,Net Banking,Car,Late Adopter,30,Vegan,Medium,16,28,47,30,16,92,17,Adidas,Professional,Medium,82,77,22,93,73,63,66,29,57,100,7
P02888,22,Male,Pune,Maharashtra,MCA,Software Engineer,669000,Hindi,Single,0,Minimalist,Occasionally,21,79,Credit Card,Bike,Early Adopter,11,Vegetarian,Low,76,58,78,60,83,33,33,Puma,Friendly,Medium,82,55,86,78,53,49,88,24,84,39,20
P02889,50,Male,Mumbai,Maharashtra,MCA,Sales Executive,3475000,English,Married,1,Minimalist,Monthly,21,79,Cash,Both,Early Adopter,19,Non-Vegetarian,High,63,69,53,71,73,33,29,Adidas,Friendly,Long,55,96,91,100,34,86,46,85,40,90,70
P02890,27,Female,Mumbai,Maharashtra,PhD,Designer,2297000,"Hindi, English, Telugu",Single,0,Luxury,Weekly,80,20,Cash,Both,Early Adopter,36,Vegan,High,13,4,66,95,98,100,21,Tata,Concise,Long,82,19,80,17,40,84,45,77,8,76,35
P02891,48,Male,Indore,Madhya Pradesh,MBA,Accountant,2997000,English,Married,1,Balanced,Occasionally,53,47,Net Banking,Car,Late Adopter,66,Non-Vegetarian,Low,19,85,37,8,19,28,65,Samsung,Professional,Short,86,33,80,96,7,77,69,60,31,12,30
P02892,30,Male,Chennai,Tamil Nadu,B.Tech,Freelancer,2927000,"Hindi, English, Telugu",Single,0,Luxury,Weekly,63,37,Net Banking,Both,Early Adopter,84,Eggetarian,High,78,31,54,44,74,38,48,Puma,Concise,Short,11,92,100,85,60,22,61,66,46,28,74
P02893,64,Female,Pune,Maharashtra,MBA,Content Creator,4257000,Hindi,Married,3,Balanced,Occasionally,44,56,Credit Card,Both,Mainstream,85,Vegetarian,Low,72,100,11,3,11,85,22,Tata,Direct,Short,24,94,87,96,11,4,57,73,54,84,32
P02894,42,Female,Hyderabad,Telangana,High School,Teacher,213000,"Hindi, English, Telugu",Married,0,Minimalist,Weekly,86,14,Net Banking,Bike,Early Adopter,23,Eggetarian,Low,72,45,46,24,96,4,98,Nike,Direct,Short,43,18,71,84,32,32,67,68,18,70,95
P02895,39,Female,Chennai,Tamil Nadu,MCA,Farmer,3622000,"Hindi, English, Telugu",Married,3,Minimalist,Weekly,35,65,Credit Card,Car,Late Adopter,67,Vegan,Low,8,8,1,3,36,86,51,Titan,Friendly,Medium,19,91,39,13,83,44,8,59,54,46,21
P02896,62,Male,Kolkata,West Bengal,B.Com,Designer,4137000,Hindi,Married,0,Balanced,Monthly,84,16,UPI,Bike,Late Adopter,67,Vegetarian,Medium,90,45,13,45,18,58,5,Samsung,Friendly,Long,62,36,1,94,15,19,77,99,55,82,99
P02897,47,Female,Pune,Maharashtra,B.Tech,Lawyer,2775000,"Hindi, English, Marathi",Married,3,Minimalist,Occasionally,62,38,Credit Card,Bike,Mainstream,59,Non-Vegetarian,Low,16,94,86,31,88,18,45,Titan,Direct,Medium,52,13,88,17,76,95,17,62,1,55,86
P02898,41,Male,Chennai,Tamil Nadu,M.Tech,Nurse,3424000,English,Married,0,Minimalist,Monthly,24,76,Net Banking,Bike,Late Adopter,12,Eggetarian,High,67,7,20,22,98,80,66,Adidas,Professional,Long,66,60,34,59,39,98,35,16,84,17,38
P02899,19,Female,Mumbai,Maharashtra,MBBS,Lawyer,1711000,"Hindi, English, Telugu",Single,0,Luxury,Weekly,77,23,Credit Card,Car,Late Adopter,93,Vegetarian,Low,46,70,84,100,22,61,96,Apple,Friendly,Medium,81,90,95,47,22,67,48,73,23,29,38
P02900,36,Female,Patna,Bihar,B.Com,Content Creator,1930000,"Hindi, English, Tamil",Married,0,Balanced,Monthly,19,81,UPI,None,Early Adopter,64,Non-Vegetarian,High,31,73,49,29,82,11,92,Tata,Direct,Long,86,14,89,89,82,6,59,81,56,20,31
P02901,49,Female,Jaipur,Rajasthan,M.Tech,Business Owner,1080000,"Hindi, English, Marathi",Married,0,Balanced,Monthly,19,81,Credit Card,None,Early Adopter,14,Non-Vegetarian,Low,56,52,31,22,95,56,58,Adidas,Professional,Long,80,37,66,32,20,67,90,49,39,89,53
P02902,35,Male,Delhi,Delhi,M.Tech,Sales Executive,2213000,"Hindi, English, Telugu",Married,3,Minimalist,Weekly,74,26,Net Banking,Bike,Early Adopter,29,Vegetarian,Medium,61,64,30,56,96,38,97,Tata,Friendly,Short,41,90,34,51,71,12,61,83,93,44,84
P02903,39,Female,Kochi,Kerala,PhD,Designer,4727000,"Hindi, English, Marathi",Married,0,Luxury,Occasionally,58,42,Cash,Both,Early Adopter,77,Vegan,High,71,94,46,4,62,48,50,Sony,Friendly,Long,51,93,23,29,25,69,71,35,10,99,6
P02904,60,Male,Ahmedabad,Gujarat,PhD,Nurse,3030000,"Hindi, English, Tamil",Married,0,Balanced,Monthly,45,55,Cash,None,Early Adopter,41,Vegan,High,24,25,87,71,4,20,44,Puma,Professional,Medium,71,12,62,76,37,52,25,20,86,79,45
P02905,25,Female,Chennai,Tamil Nadu,M.Tech,Business Owner,2715000,Hindi,Single,0,Luxury,Weekly,68,32,Credit Card,Both,Mainstream,52,Vegetarian,High,6,33,24,36,34,82,84,Sony,Friendly,Long,98,39,96,12,55,92,84,64,35,74,60
P02906,35,Female,Patna,Bihar,MBBS,Doctor,4804000,English,Married,2,Luxury,Weekly,74,26,Net Banking,Bike,Early Adopter,14,Vegetarian,Medium,67,48,5,55,14,72,57,Tata,Concise,Short,33,85,36,3,53,91,5,95,68,72,23
P02907,37,Female,Chennai,Tamil Nadu,PhD,Marketing Manager,1262000,"Hindi, English, Tamil",Single,0,Balanced,Occasionally,31,69,Credit Card,None,Late Adopter,92,Vegetarian,Medium,74,23,88,24,92,79,26,Tata,Direct,Long,66,46,97,45,29,21,62,64,88,60,61
P02908,20,Female,Jaipur,Rajasthan,High School,Nurse,1901000,Hindi,Single,0,Luxury,Weekly,69,31,Net Banking,Both,Early Adopter,40,Vegan,Medium,53,88,41,91,76,1,44,Adidas,Professional,Long,84,62,46,57,33,38,42,10,8,14,81
P02909,61,Female,Hyderabad,Telangana,MBBS,Lawyer,2964000,"Hindi, English, Marathi",Married,2,Minimalist,Weekly,52,48,Credit Card,None,Mainstream,73,Vegetarian,Medium,89,87,2,14,67,83,50,Boat,Friendly,Long,45,93,61,10,53,10,64,2,19,77,61
P02910,29,Female,Kochi,Kerala,B.Tech,Student,1275000,"Hindi, English",Single,0,Luxury,Monthly,55,45,Cash,Both,Early Adopter,56,Vegetarian,Medium,19,35,40,67,28,80,33,Samsung,Concise,Medium,64,21,28,7,72,79,51,9,88,18,83
P02911,44,Female,Pune,Maharashtra,M.Tech,Designer,3145000,English,Married,1,Minimalist,Monthly,70,30,Credit Card,Bike,Late Adopter,19,Non-Vegetarian,High,79,20,43,53,44,71,33,Sony,Concise,Long,26,62,91,53,90,65,20,68,61,36,83
P02912,27,Female,Kochi,Kerala,PhD,Lawyer,1806000,English,Single,0,Luxury,Monthly,71,29,Net Banking,None,Late Adopter,9,Eggetarian,High,1,65,99,33,76,88,87,Tata,Professional,Medium,55,81,50,81,21,62,29,70,60,17,34
P02913,53,Female,Mumbai,Maharashtra,MBA,Freelancer,1390000,English,Married,3,Minimalist,Monthly,83,17,Debit Card,Bike,Mainstream,11,Eggetarian,Low,22,51,77,96,79,48,28,Levi's,Concise,Long,70,88,20,38,7,79,95,88,12,78,35
